"Title","Authors","Editors","YearPublished","URL","DateAdded","Access type","Pub ID"
"Calendar of State Papers Colonial, America and West Indies: Volume 34, 1724-1725","","Headlam, Cecil;Newton, Arthur Percival","1936","https://www.british-history.ac.uk/cal-state-papers/colonial/america-west-indies/vol34","2008-03-14T00:00:00","Free content","793"
"Calendar of State Papers Colonial, America and West Indies: Volume 35, 1726-1727","","Headlam, Cecil;Newton, Arthur Percival","1936","https://www.british-history.ac.uk/cal-state-papers/colonial/america-west-indies/vol35","2008-03-14T00:00:00","Free content","794"
"Calendar of State Papers Colonial, America and West Indies: Volume 36, 1728-1729","","Headlam, Cecil;Newton, Arthur Percival","1937","https://www.british-history.ac.uk/cal-state-papers/colonial/america-west-indies/vol36","2008-03-14T00:00:00","Free content","795"
"Calendar of State Papers Colonial, America and West Indies: Volume 37, 1730","","Headlam, Cecil;Newton, Arthur Percival","1937","https://www.british-history.ac.uk/cal-state-papers/colonial/america-west-indies/vol37","2008-03-14T00:00:00","Free content","796"
"Calendar of State Papers Colonial, America and West Indies: Volume 38, 1731","","Headlam, Cecil;Newton, Arthur Percival","1938","https://www.british-history.ac.uk/cal-state-papers/colonial/america-west-indies/vol38","2008-03-14T00:00:00","Free content","797"
"Calendar of State Papers Colonial, America and West Indies: Volume 39, 1732","","Headlam, Cecil;Newton, Arthur Percival","1939","https://www.british-history.ac.uk/cal-state-papers/colonial/america-west-indies/vol39","2008-03-28T00:00:00","Free content","798"
"Calendar of State Papers Colonial, America and West Indies: Volume 40, 1733","","Headlam, Cecil;Newton, Arthur Percival","1939","https://www.british-history.ac.uk/cal-state-papers/colonial/america-west-indies/vol40","2008-04-17T00:00:00","Free content","799"
"Calendar of State Papers Colonial, America and West Indies: Volume 41, 1734-1735","","","1953","https://www.british-history.ac.uk/cal-state-papers/colonial/america-west-indies/vol41","2008-03-28T00:00:00","Free content","800"
"Calendar of State Papers Colonial, America and West Indies: Volume 42, 1735-1736","","","1953","https://www.british-history.ac.uk/cal-state-papers/colonial/america-west-indies/vol42","2008-03-28T00:00:00","Free content","801"
"Calendar of State Papers Colonial, America and West Indies: Volume 43, 1737","","Davies, K G","1963","https://www.british-history.ac.uk/cal-state-papers/colonial/america-west-indies/vol43","2008-03-28T00:00:00","Free content","802"
"Calendar of State Papers Colonial, America and West Indies: Volume 44, 1738","","Davies, K G","1969","https://www.british-history.ac.uk/cal-state-papers/colonial/america-west-indies/vol44","2008-03-28T00:00:00","Free content","803"
"Calendar of State Papers Colonial, America and West Indies: Volume 45, 1739","","Davies, K G","1994","https://www.british-history.ac.uk/cal-state-papers/colonial/america-west-indies/vol45","2009-07-02T00:00:00","Free content","1128"
"Calendar of State Papers Colonial, America and West Indies: Volume 5, 1661-1668","","Sainsbury, W Noel","1880","https://www.british-history.ac.uk/cal-state-papers/colonial/america-west-indies/vol5","2008-04-17T00:00:00","Free content","762"
"Calendar of State Papers Colonial, America and West Indies: Volume 7, 1669-1674","","Sainsbury, W Noel","1889","https://www.british-history.ac.uk/cal-state-papers/colonial/america-west-indies/vol7","2008-01-25T00:00:00","Free content","765"
"Calendar of State Papers Colonial, America and West Indies: Volume 9, 1675-1676 and Addenda 1574-1674","","Sainsbury, W Noel","1893","https://www.british-history.ac.uk/cal-state-papers/colonial/america-west-indies/vol9","2007-12-11T00:00:00","Free content","767"
"Calendar of State Papers Colonial, East Indies and Persia, Volume 8, 1630-1634","","Sainsbury, W Noel","1892","https://www.british-history.ac.uk/cal-state-papers/colonial/east-indies-china-japan/vol8","2008-02-01T00:00:00","Free content","766"
"Calendar of State Papers Colonial, East Indies, China and Japan, Volume 2, 1513-1616","","Sainsbury, W Noel","1864","https://www.british-history.ac.uk/cal-state-papers/colonial/east-indies-china-japan/vol2","2007-12-07T00:00:00","Free content","759"
"Calendar of State Papers Colonial, East Indies, China and Japan, Volume 3, 1617-1621","","Sainsbury, W Noel","1870","https://www.british-history.ac.uk/cal-state-papers/colonial/east-indies-china-japan/vol3","2008-01-11T00:00:00","Free content","760"
"Calendar of State Papers Colonial, East Indies, China and Japan, Volume 4, 1622-1624","","Sainsbury, W Noel","1878","https://www.british-history.ac.uk/cal-state-papers/colonial/east-indies-china-japan/vol4","2007-12-14T00:00:00","Free content","761"
"Calendar of State Papers Colonial, East Indies, China and Persia, Volume 6, 1625-1629","","Sainsbury, W Noel","1884","https://www.british-history.ac.uk/cal-state-papers/colonial/east-indies-china-japan/vol6","2008-03-28T00:00:00","Free content","763"
"Calendar of State Papers Domestic: James I, 1603-1610","","Green, Mary Anne Everett","1857","https://www.british-history.ac.uk/cal-state-papers/domestic/jas1/1603-10","2004-03-31T00:00:00","Free content, Free page scans","47"
"Calendar of State Papers Foreign: Edward VI 1547-1553","","Turnbull, William B","1861","https://www.british-history.ac.uk/cal-state-papers/foreign/edw-vi","2008-03-07T00:00:00","Free content, Premium page scans","807"
"Calendar of State Papers Foreign: Elizabeth, Volume 1, 1558-1559","","Stevenson, Joseph","1863","https://www.british-history.ac.uk/cal-state-papers/foreign/vol1","2008-03-07T00:00:00","Free content, Premium page scans","809"
"Calendar of State Papers Foreign: Elizabeth, Volume 10, 1572-1574","","Crosby, Allan James","1876","https://www.british-history.ac.uk/cal-state-papers/foreign/vol10","2008-02-15T00:00:00","Free content","818"
"Calendar of State Papers Foreign: Elizabeth, Volume 11, 1575-1577","","Crosby, Allan James","1880","https://www.british-history.ac.uk/cal-state-papers/foreign/vol11","2008-02-15T00:00:00","Free content, Premium page scans","819"
"Calendar of State Papers Foreign: Elizabeth, Volume 12, 1577-78","","Butler, Arthur John","1901","https://www.british-history.ac.uk/cal-state-papers/foreign/vol12","2008-02-15T00:00:00","Free content, Premium page scans","820"
"Calendar of State Papers Foreign: Elizabeth, Volume 13, 1578-1579","","Butler, Arthur John","1903","https://www.british-history.ac.uk/cal-state-papers/foreign/vol13","2008-02-15T00:00:00","Free content","821"
"Calendar of State Papers Foreign: Elizabeth, Volume 14, 1579-1580","","Butler, Arthur John","1904","https://www.british-history.ac.uk/cal-state-papers/foreign/vol14","2008-02-15T00:00:00","Free content, Premium page scans","822"
"Calendar of State Papers Foreign: Elizabeth, Volume 15, 1581-1582","","Butler, Arthur John","1907","https://www.british-history.ac.uk/cal-state-papers/foreign/vol15","2008-02-15T00:00:00","Free content, Premium page scans","823"
"Calendar of State Papers Foreign: Elizabeth, Volume 16, May-December 1582","","Butler, Arthur John","1909","https://www.british-history.ac.uk/cal-state-papers/foreign/vol16","2008-04-24T00:00:00","Free content","824"
"Calendar of State Papers Foreign: Elizabeth, Volume 17, January-June 1583 and Addenda","","Butler, Arthur John;Lomas, Sophie Crawford","1913","https://www.british-history.ac.uk/cal-state-papers/foreign/vol17","2008-04-17T00:00:00","Free content, Premium page scans","825"
"Calendar of State Papers Foreign: Elizabeth, Volume 18, July 1583-July 1584","","Lomas, Sophie Crawford","1914","https://www.british-history.ac.uk/cal-state-papers/foreign/vol18","2008-05-15T00:00:00","Free content, Premium page scans","826"
"Calendar of State Papers Foreign: Elizabeth, Volume 19, August 1584-August 1585","","Lomas, Sophie Crawford","1916","https://www.british-history.ac.uk/cal-state-papers/foreign/vol19","2008-05-01T00:00:00","Free content, Premium page scans","827"
"Calendar of State Papers Foreign: Elizabeth, Volume 2, 1559-1560","","Stevenson, Joseph","1865","https://www.british-history.ac.uk/cal-state-papers/foreign/vol2","2008-03-07T00:00:00","Free content, Premium page scans","810"
"Calendar of State Papers Foreign: Elizabeth, Volume 20, September 1585-May 1586","","Lomas, Sophie Crawford","1921","https://www.british-history.ac.uk/cal-state-papers/foreign/vol20","2008-04-17T00:00:00","Free content, Premium page scans","828"
"Calendar of State Papers Foreign: Elizabeth, Volume 21, Part 1, 1586-1588","","Lomas, Sophie Crawford","1927","https://www.british-history.ac.uk/cal-state-papers/foreign/vol21/no1","2008-03-07T00:00:00","Free content, Premium page scans","829"
"Calendar of State Papers Foreign: Elizabeth, Volume 21, Part 2, June 1586-March 1587","","Lomas, Sophie Crawford;Hinds, Allen B","1927","https://www.british-history.ac.uk/cal-state-papers/foreign/vol21/no2","2008-03-14T00:00:00","Free content, Premium page scans","1042"
"Calendar of State Papers Foreign: Elizabeth, Volume 21, Part 3, April-December 1587","","Lomas, Sophie Crawford;Hinds, Allen B","1929","https://www.british-history.ac.uk/cal-state-papers/foreign/vol21/no3","2008-03-14T00:00:00","Free content, Premium page scans","1043"
"Calendar of State Papers Foreign: Elizabeth, Volume 21, Part 4,  January-June 1588","","Lomas, Sophie Crawford;Hinds, Allen B","1931","https://www.british-history.ac.uk/cal-state-papers/foreign/vol21/no4","2008-03-28T00:00:00","Free content, Premium page scans","832"
"Calendar of State Papers Foreign: Elizabeth, Volume 22, July-December 1588","","Wernham, Richard Bruce","1936","https://www.british-history.ac.uk/cal-state-papers/foreign/vol22","2008-03-07T00:00:00","Free content, Premium page scans","830"
"Calendar of State Papers Foreign: Elizabeth, Volume 23, January-July 1589","","Wernham, Richard Bruce","1950","https://www.british-history.ac.uk/cal-state-papers/foreign/vol23","2008-03-07T00:00:00","Free content, Premium page scans","831"
"Calendar of State Papers Foreign: Elizabeth, Volume 3, 1560-1561","","Stevenson, Joseph","1865","https://www.british-history.ac.uk/cal-state-papers/foreign/vol3","2008-03-14T00:00:00","Free content","811"
"Calendar of State Papers Foreign: Elizabeth, Volume 4, 1561-1562","","Stevenson, Joseph","1866","https://www.british-history.ac.uk/cal-state-papers/foreign/vol4","2008-02-29T00:00:00","Free content, Premium page scans","812"
"Calendar of State Papers Foreign: Elizabeth, Volume 5, 1562","","Stevenson, Joseph","1867","https://www.british-history.ac.uk/cal-state-papers/foreign/vol5","2008-02-29T00:00:00","Free content, Premium page scans","813"
"Calendar of State Papers Foreign: Elizabeth, Volume 6, 1563","","Stevenson, Joseph","1869","https://www.british-history.ac.uk/cal-state-papers/foreign/vol6","2008-03-07T00:00:00","Free content, Premium page scans","814"
"Calendar of State Papers Foreign: Elizabeth, Volume 7, 1564-1565","","Stevenson, Joseph","1870","https://www.british-history.ac.uk/cal-state-papers/foreign/vol7","2008-01-15T00:00:00","Free content, Premium page scans","816"
"Calendar of State Papers Foreign: Elizabeth, Volume 8, 1566-1568","","Crosby, Allan James","1871","https://www.british-history.ac.uk/cal-state-papers/foreign/vol8","2008-02-15T00:00:00","Free content, Premium page scans","815"
"Calendar of State Papers Foreign: Elizabeth, Volume 9, 1569-1571","","Crosby, Allan James","1874","https://www.british-history.ac.uk/cal-state-papers/foreign/vol9","2008-01-15T00:00:00","Free content, Premium page scans","817"
"Calendar of State Papers Foreign: Mary 1553-1558","","Turnbull, William B","1861","https://www.british-history.ac.uk/cal-state-papers/foreign/mary","2008-03-07T00:00:00","Free content, Premium page scans","808"
"Calendar of State Papers Relating To English Affairs in the Archives of Venice, Volume 1, 1202-1509","","Brown, Rawdon","1864","https://www.british-history.ac.uk/cal-state-papers/venice/vol1","2008-09-04T23:00:00","Free content","999"
"Calendar of State Papers Relating To English Affairs in the Archives of Venice, Volume 10, 1603-1607","","Brown, Horatio F","1900","https://www.british-history.ac.uk/cal-state-papers/venice/vol10","2008-09-24T23:00:00","Free content","1009"
"Calendar of State Papers Relating To English Affairs in the Archives of Venice, Volume 11, 1607-1610","","Brown, Horatio F","1904","https://www.british-history.ac.uk/cal-state-papers/venice/vol11","2008-10-02T23:00:00","Free content","1010"
"Calendar of State Papers Relating To English Affairs in the Archives of Venice, Volume 12, 1610-1613","","Brown, Horatio F","1905","https://www.british-history.ac.uk/cal-state-papers/venice/vol12","2008-10-02T23:00:00","Free content","1011"
"Calendar of State Papers Relating To English Affairs in the Archives of Venice, Volume 13, 1613-1615","","Hinds, Allen B","1907","https://www.british-history.ac.uk/cal-state-papers/venice/vol13","2008-10-02T23:00:00","Free content","1012"
"Calendar of State Papers Relating To English Affairs in the Archives of Venice, Volume 14, 1615-1617","","Hinds, Allen B","1908","https://www.british-history.ac.uk/cal-state-papers/venice/vol14","2008-10-09T23:00:00","Free content","1013"
"Calendar of State Papers Relating To English Affairs in the Archives of Venice, Volume 15, 1617-1619","","Hinds, Allen B","1909","https://www.british-history.ac.uk/cal-state-papers/venice/vol15","2008-10-23T23:00:00","Free content","1014"
"Calendar of State Papers Relating To English Affairs in the Archives of Venice, Volume 16, 1619-1621","","Hinds, Allen B","1910","https://www.british-history.ac.uk/cal-state-papers/venice/vol16","2008-10-23T23:00:00","Free content","1015"
"Calendar of State Papers Relating To English Affairs in the Archives of Venice, Volume 17, 1621-1623","","Hinds, Allen B","1911","https://www.british-history.ac.uk/cal-state-papers/venice/vol17","2008-10-31T00:00:00","Free content","1016"
"Calendar of State Papers Relating To English Affairs in the Archives of Venice, Volume 18, 1623-1625","","Hinds, Allen B","1912","https://www.british-history.ac.uk/cal-state-papers/venice/vol18","2008-10-31T00:00:00","Free content","1017"
